"2020-12-11 19:00","srvmtszrh042.mts.pri","6.774"
"2020-12-11 20:00","srvmtszrh040.mts.pri","11.996"
"2020-12-11 20:00","srvmtszrh042.mts.pri","9.183"
"2020-12-11 21:00","srvmtszrh040.mts.pri","12.621"
"2020-12-11 21:00","srvmtszrh042.mts.pri","8.406"
"2020-12-11 22:00","srvmtszrh040.mts.pri","15.514"
"2020-12-11 22:00","srvmtszrh042.mts.pri","8.825"
"2020-12-11 23:00","srvmtszrh040.mts.pri","14.806"
"2020-12-11 23:00","srvmtszrh042.mts.pri","7.089"
"2020-12-12 00:00","srvmtszrh040.mts.pri","13.051"
"2020-12-12 00:00","srvmtszrh042.mts.pri","8.273"
"2020-12-12 01:00","srvmtszrh040.mts.pri","14.475"
"2020-12-12 01:00","srvmtszrh042.mts.pri","9.74"
"2020-12-12 02:00","srvmtszrh040.mts.pri","13.516"
"2020-12-12 02:00","srvmtszrh042.mts.pri","5.701"
"2020-12-12 03:00","srvmtszrh040.mts.pri","12.343"
"2020-12-12 03:00","srvmtszrh042.mts.pri","4.621"
"2020-12-12 04:00","srvmtszrh040.mts.pri","15.067"
"2020-12-12 04:00","srvmtszrh042.mts.pri","10.865"
"2020-12-12 05:00","srvmtszrh040.mts.pri","11.061"
"2020-12-12 05:00","srvmtszrh042.mts.pri","7.95"
"2020-12-12 06:00","srvmtszrh040.mts.pri","15.494"
"2020-12-12 06:00","srvmtszrh042.mts.pri","11.345"
"2020-12-12 07:00","srvmtszrh040.mts.pri","14.53"
"2020-12-12 07:00","srvmtszrh042.mts.pri","14.062"
"2020-12-12 08:00","srvmtszrh040.mts.pri","17.979"
"2020-12-12 08:00","srvmtszrh042.mts.pri","14.718"
"2020-12-12 09:00","srvmtszrh042.mts.pri","14.123"
"2020-12-12 09:00","srvmtszrh040.mts.pri","14.119"
"2020-12-12 10:00","srvmtszrh040.mts.pri","13.43"
"2020-12-12 10:00","srvmtszrh042.mts.pri","10.925"
