"timestamp_per_hour","host_name","avg_cpu_idle_pct"
"2020-12-04 19:00","srvmtszrh040.mts.pri","13.363"
"2020-12-04 19:00","srvmtszrh042.mts.pri","9.972"
"2020-12-04 20:00","srvmtszrh040.mts.pri","13.276"
"2020-12-04 20:00","srvmtszrh042.mts.pri","9.664"
"2020-12-04 21:00","srvmtszrh040.mts.pri","12.905"
"2020-12-04 21:00","srvmtszrh042.mts.pri","10.551"
"2020-12-04 22:00","srvmtszrh040.mts.pri","15.653"
"2020-12-04 22:00","srvmtszrh042.mts.pri","10.07"
"2020-12-04 23:00","srvmtszrh040.mts.pri","13.002"
"2020-12-04 23:00","srvmtszrh042.mts.pri","10.613"
"2020-12-05 00:00","srvmtszrh040.mts.pri","12.831"
"2020-12-05 00:00","srvmtszrh042.mts.pri","10.854"
"2020-12-05 01:00","srvmtszrh040.mts.pri","13.597"
"2020-12-05 01:00","srvmtszrh042.mts.pri","12.126"
"2020-12-05 02:00","srvmtszrh040.mts.pri","12.692"
"2020-12-05 02:00","srvmtszrh042.mts.pri","9.507"
"2020-12-05 03:00","srvmtszrh040.mts.pri","12.38"
"2020-12-05 03:00","srvmtszrh042.mts.pri","10.365"
"2020-12-05 04:00","srvmtszrh040.mts.pri","13.885"
"2020-12-05 04:00","srvmtszrh042.mts.pri","11.183"
"2020-12-05 05:00","srvmtszrh042.mts.pri","10.847"
"2020-12-05 05:00","srvmtszrh040.mts.pri","10.23"
"2020-12-05 06:00","srvmtszrh040.mts.pri","16.219"
"2020-12-05 06:00","srvmtszrh042.mts.pri","14.273"
"2020-12-05 07:00","srvmtszrh042.mts.pri","15.65"
"2020-12-05 07:00","srvmtszrh040.mts.pri","14.863"
"2020-12-05 08:00","srvmtszrh040.mts.pri","18.162"
"2020-12-05 08:00","srvmtszrh042.mts.pri","15.361"
"2020-12-05 09:00","srvmtszrh040.mts.pri","14.414"
"2020-12-05 09:00","srvmtszrh042.mts.pri","13.871"
"2020-12-05 10:00","srvmtszrh040.mts.pri","15.358"
"2020-12-05 10:00","srvmtszrh042.mts.pri","11.773"
"2020-12-05 11:00","srvmtszrh040.mts.pri","14.616"
"2020-12-05 11:00","srvmtszrh042.mts.pri","8.389"
"2020-12-05 12:00","srvmtszrh040.mts.pri","10.329"
"2020-12-05 12:00","srvmtszrh042.mts.pri","5.306"
"2020-12-05 13:00","srvmtszrh040.mts.pri","9.804"
"2020-12-05 13:00","srvmtszrh042.mts.pri","5.401"
"2020-12-05 14:00","srvmtszrh040.mts.pri","9.859"
"2020-12-05 14:00","srvmtszrh042.mts.pri","4.909"
"2020-12-05 15:00","srvmtszrh040.mts.pri","10.075"
"2020-12-05 15:00","srvmtszrh042.mts.pri","4.896"
"2020-12-05 16:00","srvmtszrh040.mts.pri","8.817"
"2020-12-05 16:00","srvmtszrh042.mts.pri","5.499"
"2020-12-05 17:00","srvmtszrh040.mts.pri","9.801"
"2020-12-05 17:00","srvmtszrh042.mts.pri","5.099"
"2020-12-05 18:00","srvmtszrh040.mts.pri","9.384"
"2020-12-05 18:00","srvmtszrh042.mts.pri","5.565"
"2020-12-05 19:00","srvmtszrh040.mts.pri","9.284"
"2020-12-05 19:00","srvmtszrh042.mts.pri","5.326"
"2020-12-05 20:00","srvmtszrh040.mts.pri","9.226"
"2020-12-05 20:00","srvmtszrh042.mts.pri","4.95"
"2020-12-05 21:00","srvmtszrh040.mts.pri","8.048"
"2020-12-05 21:00","srvmtszrh042.mts.pri","6.598"
"2020-12-05 22:00","srvmtszrh040.mts.pri","10.849"
"2020-12-05 22:00","srvmtszrh042.mts.pri","5.541"
"2020-12-05 23:00","srvmtszrh040.mts.pri","9.009"
"2020-12-05 23:00","srvmtszrh042.mts.pri","6.172"
"2020-12-06 00:00","srvmtszrh040.mts.pri","9.243"
"2020-12-06 00:00","srvmtszrh042.mts.pri","6.07"
"2020-12-06 01:00","srvmtszrh040.mts.pri","7.887"
"2020-12-06 01:00","srvmtszrh042.mts.pri","6.161"
"2020-12-06 02:00","srvmtszrh040.mts.pri","6.845"
"2020-12-06 02:00","srvmtszrh042.mts.pri","4.252"
"2020-12-06 03:00","srvmtszrh040.mts.pri","6.068"
"2020-12-06 03:00","srvmtszrh042.mts.pri","5.138"
"2020-12-06 04:00","srvmtszrh040.mts.pri","7.656"
"2020-12-06 04:00","srvmtszrh042.mts.pri","6.738"
"2020-12-06 05:00","srvmtszrh042.mts.pri","5.784"
"2020-12-06 05:00","srvmtszrh040.mts.pri","3.706"
"2020-12-06 06:00","srvmtszrh040.mts.pri","7.051"
"2020-12-06 06:00","srvmtszrh042.mts.pri","6.613"
"2020-12-06 07:00","srvmtszrh040.mts.pri","9.177"
"2020-12-06 07:00","srvmtszrh042.mts.pri","7.611"
"2020-12-06 08:00","srvmtszrh040.mts.pri","10.416"
"2020-12-06 08:00","srvmtszrh042.mts.pri","6.946"
"2020-12-06 09:00","srvmtszrh042.mts.pri","7.942"
"2020-12-06 09:00","srvmtszrh040.mts.pri","6.135"
"2020-12-06 10:00","srvmtszrh040.mts.pri","9.418"
"2020-12-06 10:00","srvmtszrh042.mts.pri","5.918"
"2020-12-06 11:00","srvmtszrh040.mts.pri","11.083"
"2020-12-06 11:00","srvmtszrh042.mts.pri","7.318"
"2020-12-06 12:00","srvmtszrh040.mts.pri","12.869"
"2020-12-06 12:00","srvmtszrh042.mts.pri","7.669"
"2020-12-06 13:00","srvmtszrh040.mts.pri","12.708"
"2020-12-06 13:00","srvmtszrh042.mts.pri","8.541"
"2020-12-06 14:00","srvmtszrh040.mts.pri","13.018"
"2020-12-06 14:00","srvmtszrh042.mts.pri","9.005"
"2020-12-06 15:00","srvmtszrh040.mts.pri","13.038"
"2020-12-06 15:00","srvmtszrh042.mts.pri","8.878"
"2020-12-06 16:00","srvmtszrh040.mts.pri","13.935"
"2020-12-06 16:00","srvmtszrh042.mts.pri","9.128"
"2020-12-06 17:00","srvmtszrh040.mts.pri","13.945"
"2020-12-06 17:00","srvmtszrh042.mts.pri","10.338"
"2020-12-06 18:00","srvmtszrh040.mts.pri","13.326"
"2020-12-06 18:00","srvmtszrh042.mts.pri","10.757"
"2020-12-06 19:00","srvmtszrh040.mts.pri","14.019"
"2020-12-06 19:00","srvmtszrh042.mts.pri","11.314"
"2020-12-06 20:00","srvmtszrh040.mts.pri","13.134"
"2020-12-06 20:00","srvmtszrh042.mts.pri","11.731"
"2020-12-06 21:00","srvmtszrh040.mts.pri","12.997"
"2020-12-06 21:00","srvmtszrh042.mts.pri","11.421"
"2020-12-06 22:00","srvmtszrh040.mts.pri","15.689"
"2020-12-06 22:00","srvmtszrh042.mts.pri","11.521"
"2020-12-06 23:00","srvmtszrh040.mts.pri","14.944"
"2020-12-06 23:00","srvmtszrh042.mts.pri","11.295"
"2020-12-07 00:00","srvmtszrh040.mts.pri","14.934"
"2020-12-07 00:00","srvmtszrh042.mts.pri","11.334"
"2020-12-07 01:00","srvmtszrh040.mts.pri","14.407"
"2020-12-07 01:00","srvmtszrh042.mts.pri","12.836"
"2020-12-07 02:00","srvmtszrh040.mts.pri","14.013"
"2020-12-07 02:00","srvmtszrh042.mts.pri","9.171"
"2020-12-07 03:00","srvmtszrh040.mts.pri","12.599"
"2020-12-07 03:00","srvmtszrh042.mts.pri","8.96"
"2020-12-07 04:00","srvmtszrh040.mts.pri","15.169"
"2020-12-07 04:00","srvmtszrh042.mts.pri","10.28"
"2020-12-07 05:00","srvmtszrh042.mts.pri","12.662"
"2020-12-07 05:00","srvmtszrh040.mts.pri","11.766"
"2020-12-07 06:00","srvmtszrh040.mts.pri","15.542"
"2020-12-07 06:00","srvmtszrh042.mts.pri","12.519"
"2020-12-07 07:00","srvmtszrh040.mts.pri","17.133"
"2020-12-07 07:00","srvmtszrh042.mts.pri","14.25"
"2020-12-07 08:00","srvmtszrh040.mts.pri","14.982"
"2020-12-07 08:00","srvmtszrh042.mts.pri","13.802"
"2020-12-07 09:00","srvmtszrh040.mts.pri","12.857"
"2020-12-07 09:00","srvmtszrh042.mts.pri","9.659"
"2020-12-07 10:00","srvmtszrh040.mts.pri","15.075"
"2020-12-07 10:00","srvmtszrh042.mts.pri","8.777"
"2020-12-07 11:00","srvmtszrh040.mts.pri","14.438"
"2020-12-07 11:00","srvmtszrh042.mts.pri","8.447"
"2020-12-07 12:00","srvmtszrh040.mts.pri","11.346"
"2020-12-07 12:00","srvmtszrh042.mts.pri","5.773"
